,user_id,gender,home_country,home_city,months_since_sign_up,has_children,is_married,is_family,age,age_group,avg_days_from_res_to_trip,total_number_of_sessions,total_number_of_page_clicks,total_session_duration_in_minutes,total_trips,total_discounted_trips,total_hotel_discounted_trips,total_flight_discounted_trips,total_cancelled_trips,total_flights,return_flights,total_hotel_res,total_paid_for_flights_before_disc,avg_paid_for_flights_before_disc,total_paid_for_flights_after_disc,avg_paid_for_flights_after_disc,total_disc_for_flights,avg_disc_for_flight,avg_disc_perc_for_flight,avg_disc_perc_for_hotel,total_paid_for_hotels_before_disc,avg_paid_for_hotels_before_disc,total_paid_for_hotels_after_disc,avg_paid_for_hotels_after_disc,total_disc_for_hotels,avg_disc_for_hotels,avg_num_of_rooms_per_hotel_res,avg_num_of_nights_per_hotel_res,tot_num_of_nights_for_hotel_res,num_of_diff_hotels_stayed,num_of_diff_hotel_groups_stayed,num_of_diff_hotel_cities_stayed,num_of_diff_flight_dest,num_of_diff_airlines,num_of_diff_routes,avg_num_of_seats_booked_per_flight,tot_num_of_seats_booked_for_flights,tot_number_of_checked_bags_for_flights,avg_of_checked_bags_for_flights,tot_flight_distance_km,tot_flight_dist_km,avg_flight_dist_km,booking_rate_per_session_segmentation,budget_segmentation,flyer_segmentation,customer_value,ads_per_km,discount_flight_proportion,bargain_hunter_index,avg_session_dur_min,segment
1233,516516,1,0,shreveport,29,0,1,0,61,50+,8.0,9,126,15.83,1,2,1,2,0,1,0,1,363.17,363.17,363.17,363.17,0.0,0.0,0.03,0.03,2032,2032.0,2032.0,2032.0,0.0,0.0,2.0,4.0,4,1,1,1,1,1,1,2.0,2,1,1.0,2116.8699207447216,2225.5035252652533,2225.5035252652533,Super Booker,High Budget,Rare Flyer,2395.17,0.1631855424523376,2.0,0.0097911325471402,1.7588888888888887,1
1234,516528,0,0,las vegas,29,0,1,0,55,50+,7.0,8,124,15.38,3,1,0,1,0,6,3,3,1513.35,504.45,1349.085,449.7,164.265,54.76,0.06,0.0,5014,1671.33,5014.0,1671.33,0.0,0.0,1.0,4.67,14,3,3,3,3,3,3,1.0,3,2,0.67,16824.015942705948,17290.87736611512,5763.625788705041,Occasional Booker,High Budget,Regular Flyer,2121.028333333333,0.0780229349520341,0.3333333333333333,0.0015604586990406,1.9225,3
1235,516543,1,0,madison,29,0,1,0,52,50+,13.0,8,75,9.33,1,0,0,0,0,2,1,1,617.12,617.12,617.12,617.12,0.0,0.0,0.0,0.0,3252,3252.0,3252.0,3252.0,0.0,0.0,2.0,6.0,6,1,1,1,1,1,1,2.0,2,1,1.0,3236.057330804564,3180.693476442416,3180.693476442416,Frequent Booker,Luxury Budget,Rare Flyer,3869.12,0.1940205821688434,0.0,0.0,1.16625,0
1236,516556,0,0,kansas city,29,1,0,0,38,31-40,5.0,8,103,12.81,1,1,1,0,0,2,1,1,313.91,313.91,313.91,313.91,0.0,0.0,0.0,0.02,723,723.0,723.0,723.0,0.0,0.0,1.0,3.0,3,1,1,1,1,1,1,1.0,1,0,0.0,3314.7788733731045,3202.837428319279,3202.837428319279,Frequent Booker,Moderate Budget,Rare Flyer,1036.91,0.0980099699174327,0.0,0.0,1.60125,1
1237,516561,0,0,dallas,29,0,1,0,50,41-50,7.0,9,113,13.96,2,3,1,3,0,2,0,2,388.89,194.45,335.0525,167.53,53.8375,26.92,0.08,0.05,632,316.0,632.0,316.0,0.0,0.0,1.0,2.0,4,2,2,2,2,2,2,1.0,2,2,1.0,4123.434279176762,4225.330760448425,2112.6653802242126,Occasional Booker,Low Budget,Rare Flyer,483.52625,0.0792961590454143,1.5,0.0095155390854497,1.551111111111111,1
1238,516571,0,0,new york,29,0,1,0,66,50+,7.75,8,90,11.19,4,2,2,0,0,4,2,3,3123.33,1561.67,3123.33,1561.67,0.0,0.0,0.0,0.04,2761,920.33,2678.5,892.83,82.5,27.5,1.0,4.67,14,3,3,3,2,2,4,2.5,5,1,0.5,14806.189733956322,15339.629963293237,7669.8149816466175,Rare Booker,High Budget,Rare Flyer,1450.4575,0.203611821632851,0.0,0.0,1.39875,3
1239,516578,0,1,winnipeg,29,0,0,0,41,41-50,7.5,8,186,23.01,4,1,1,0,0,8,4,4,1880.97,470.24,1880.97,470.24,0.0,0.0,0.0,0.04,2032,508.0,1966.0,491.5,66.0,16.5,1.25,4.25,17,4,4,4,4,3,4,1.25,5,1,0.25,15882.623161372168,15441.331136856488,3860.332784214122,Rare Booker,Low Budget,Regular Flyer,961.7425,0.121813979852447,0.0,0.0,2.87625,3
1240,516579,0,0,stockton,29,0,0,0,30,26-30,8.25,8,128,15.94,4,0,0,0,0,4,2,4,729.92,364.96,729.92,364.96,0.0,0.0,0.0,0.0,6620,1655.0,6620.0,1655.0,0.0,0.0,1.25,7.75,31,4,3,4,2,2,4,1.0,2,2,1.0,8095.556045027715,8293.041869935274,4146.520934967637,Rare Booker,High Budget,Rare Flyer,1837.48,0.0880159549954975,0.0,0.0,1.9925,0
1241,516583,0,0,providence,29,1,0,0,48,41-50,0.0,8,70,8.7,0,2,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.0875,2
1242,516590,0,0,jacksonville,29,0,0,0,20,18-25,15.0,9,74,9.16,2,1,1,1,0,2,1,2,274.62,274.62,192.234,192.23,82.386,82.39,0.1,0.03,1203,601.5,1149.0,574.5,54.0,27.0,1.0,2.0,4,2,2,2,1,1,2,1.0,1,0,0.0,3065.499293135284,3063.282651703993,3063.282651703993,Occasional Booker,Low Budget,Rare Flyer,670.617,0.0627542482549128,0.5,0.0031377124127456,1.0177777777777777,1
1243,516593,0,0,las vegas,29,0,0,0,40,31-40,9.666666666666666,10,169,20.91,3,2,1,4,0,6,3,3,1260.49,420.16,1260.49,420.16,0.0,0.0,0.03,0.03,5874,1958.0,5767.2,1922.4,106.8,35.6,1.0,10.33,31,3,3,3,3,2,3,1.0,3,2,0.67,15142.202400107548,15760.832901525371,5253.610967175125,Occasional Booker,High Budget,Regular Flyer,2342.563333333333,0.0799761032856332,1.3333333333333333,0.0031990441314253,2.091,0
1244,516594,0,0,louisville,29,0,0,0,55,50+,7.75,8,147,18.18,4,2,1,1,0,8,4,4,1858.1,464.53,1858.1,464.53,0.0,0.0,0.01,0.01,3184,796.0,3184.0,796.0,0.0,0.0,1.0,5.0,20,4,4,3,3,4,3,1.0,4,1,0.25,19955.60738317425,19677.230504117,4919.30762602925,Rare Booker,Moderate Budget,Regular Flyer,1260.525,0.0944289390527409,0.25,0.0002360723476319,2.2725,3
1245,516614,1,0,new york,29,0,0,0,39,31-40,5.75,8,159,19.72,4,1,1,0,0,7,3,3,1782.6,445.65,1782.6,445.65,0.0,0.0,0.0,0.02,1618,539.33,1566.6,522.2,51.4,17.13,1.0,4.33,13,3,3,3,4,2,4,1.0,4,3,0.75,19926.46803912065,19667.90286434601,4916.975716086504,Rare Booker,Low Budget,Regular Flyer,837.3,0.0906349808769646,0.0,0.0,2.465,3
1246,516616,0,0,new york,29,1,0,0,55,50+,10.833333333333332,8,246,30.61,6,3,0,3,0,8,4,6,2479.72,619.93,2377.1325,594.28,102.5875,25.65,0.06,0.0,6173,1028.83,6173.0,1028.83,0.0,0.0,1.0,4.83,29,6,6,5,4,3,6,1.0,4,3,0.75,27680.02314099233,26754.60100755512,6688.650251888779,Rare Booker,Moderate Budget,Regular Flyer,1425.0220833333333,0.0888494842187604,0.5,0.0026654845265628,3.82625,3
1247,516620,1,0,salt lake city,29,0,0,0,67,50+,0.0,8,59,7.36,0,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,0.92,2
1248,516639,0,0,phoenix,29,1,1,1,55,50+,6.8,8,162,20.12,5,1,0,1,0,10,5,2,2202.01,440.4,2100.76,420.15,101.25,20.25,0.03,0.0,772,386.0,772.0,386.0,0.0,0.0,1.0,3.5,7,2,2,2,3,5,3,1.0,5,5,1.0,24721.402960203544,25748.017262445217,5149.603452489044,Rare Booker,Low Budget,Frequent Flyer,574.552,0.0815891949499375,0.2,0.0004895351696996,2.515,3
1249,516647,0,0,san antonio,29,0,1,0,45,41-50,9.25,8,139,17.25,4,2,1,1,0,8,4,3,1220.21,305.05,1218.409,304.6,1.801,0.45,0.02,0.01,2174,724.67,2174.0,724.67,0.0,0.0,1.0,3.67,11,3,2,3,4,4,4,1.0,4,4,1.0,14496.610688109027,15203.973302758786,3800.9933256896966,Rare Booker,Moderate Budget,Regular Flyer,848.10225,0.0801375387694819,0.25,0.0004006876938474,2.15625,3
1250,516679,0,0,kansas city,29,0,0,0,44,41-50,12.0,8,194,79.04,1,2,1,1,1,2,1,1,405.2,405.2,405.2,405.2,0.0,0.0,0.08,0.03,80,80.0,72.0,72.0,8.0,8.0,1.0,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,4379.311915040678,4248.089180090226,4248.089180090226,Frequent Booker,Low Budget,Rare Flyer,477.2,0.0953840615915209,1.0,0.0076307249273216,9.88,1
1251,516680,0,0,baltimore,29,0,1,0,68,50+,0.0,8,90,11.03,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.37875,2
1252,516682,0,0,buffalo,29,0,0,0,27,26-30,8.666666666666666,8,89,11.03,3,2,0,2,0,2,1,2,100.34,100.34,100.34,100.34,0.0,0.0,0.02,0.0,930,465.0,930.0,465.0,0.0,0.0,1.0,4.5,9,2,2,2,1,1,3,1.0,1,1,1.0,1022.3021909006696,1037.8712674682608,1037.8712674682608,Occasional Booker,Low Budget,Rare Flyer,343.44666666666666,0.0966786567324145,0.6666666666666666,0.0012890487564321,1.37875,1
1253,516694,0,0,norfolk,29,1,1,1,54,50+,117.5,9,100,12.34,2,2,1,2,0,4,2,1,740.05,370.03,740.05,370.03,0.0,0.0,0.09,0.02,960,960.0,960.0,960.0,0.0,0.0,1.0,10.0,10,1,1,1,2,2,2,1.5,3,1,0.5,7718.920440644084,8520.005839912834,4260.002919956417,Occasional Booker,Moderate Budget,Rare Flyer,850.025,0.0868602691013614,1.0,0.0078174242191225,1.3711111111111112,1
1254,516697,0,0,fresno,29,0,0,0,78,50+,6.0,8,215,26.53,1,2,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,1580,1580.0,1580.0,1580.0,0.0,0.0,2.0,5.0,5,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,Moderate Budget,Rare Flyer,1580.0,0.0,1.0,0.0,3.31625,2
1255,516704,0,0,long beach,29,0,1,0,48,41-50,6.5,8,110,13.75,4,2,2,0,0,6,3,4,1326.65,442.22,1326.65,442.22,0.0,0.0,0.0,0.03,2798,699.5,2687.0,671.75,111.0,27.75,1.0,4.5,18,4,4,4,3,3,4,1.0,3,1,0.33,15650.908947639791,16433.886466535438,5477.962155511813,Rare Booker,Moderate Budget,Regular Flyer,1003.4125,0.0807264917341054,0.0,0.0,1.71875,3
1256,516732,0,0,new york,29,1,1,1,40,31-40,5.333333333333333,10,241,29.93,3,1,1,1,0,4,2,3,564.43,282.22,564.43,282.22,0.0,0.0,0.03,0.02,1550,516.67,1550.0,516.67,0.0,0.0,1.0,3.33,10,3,3,3,2,2,3,1.0,2,1,0.5,6203.473649763293,5963.9329872845,2981.96649364225,Occasional Booker,Low Budget,Rare Flyer,704.81,0.0946405670894361,0.3333333333333333,0.0009464056708944,2.993,1
1257,516739,0,0,norfolk,29,1,0,0,40,31-40,9.5,8,118,14.78,2,2,1,2,0,4,2,2,588.48,294.24,588.48,294.24,0.0,0.0,0.07,0.01,968,484.0,968.0,484.0,0.0,0.0,1.0,3.5,7,2,2,2,2,2,2,1.0,2,1,0.5,6382.226093313873,6225.445437062424,3112.722718531212,Occasional Booker,Low Budget,Rare Flyer,778.24,0.094528175686282,1.0,0.0066169722980397,1.8475,1
1258,516744,0,0,kansas city,29,0,0,0,24,18-25,11.0,8,53,6.64,1,3,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,763,763.0,648.55,648.55,114.45,114.45,1.0,7.0,7,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,Low Budget,Rare Flyer,648.55,0.0,1.0,0.0,0.83,2
1259,516763,1,0,denver,29,0,1,0,48,41-50,4.0,8,158,19.72,1,1,1,1,0,2,1,1,248.08,248.08,248.08,248.08,0.0,0.0,0.03,0.05,534,534.0,534.0,534.0,0.0,0.0,1.0,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2575.144136369677,2542.69057166954,2542.69057166954,Frequent Booker,Low Budget,Rare Flyer,782.08,0.0975659416698547,1.0,0.0029269782500956,2.465,1
1260,516765,0,0,los angeles,29,1,0,0,28,26-30,0.0,8,107,13.21,0,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.65125,2
1261,516789,0,0,jacksonville,29,0,0,0,40,31-40,7.75,8,163,20.19,4,1,0,2,0,8,4,4,3811.68,952.92,3811.68,952.92,0.0,0.0,0.04,0.0,3730,932.5,3730.0,932.5,0.0,0.0,1.5,1.75,7,4,4,3,3,4,3,1.5,6,3,0.75,25400.79057761753,26763.639185333013,6690.909796333253,Rare Booker,Moderate Budget,Regular Flyer,1885.42,0.1424200936802672,0.5,0.0028484018736053,2.52375,3
1262,516798,0,0,san jose,29,0,1,0,43,41-50,14.0,8,97,11.93,1,2,1,3,0,2,1,1,818.81,818.81,818.81,818.81,0.0,0.0,0.09,0.01,187,187.0,187.0,187.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,8249.587121099936,8542.056017052277,8542.056017052277,Frequent Booker,Moderate Budget,Rare Flyer,1005.81,0.095856313557934,3.0,0.0258812046606421,1.49125,1
1263,516806,0,0,washington,29,0,0,0,43,41-50,7.0,8,258,47.29,5,4,3,1,1,9,4,4,1514.52,302.9,1514.52,302.9,0.0,0.0,0.02,0.03,6955,1738.75,6394.75,1598.69,560.25,140.06,1.0,8.0,32,4,4,4,5,4,5,1.0,5,3,0.6,17760.651418109657,17374.915042624336,3474.9830085248677,Rare Booker,Moderate Budget,Regular Flyer,1581.854,0.0871670449199068,0.2,0.0003486681796796,5.91125,3
1264,516808,0,0,san diego,29,0,0,0,31,31-40,9.0,8,165,20.56,3,1,0,1,0,6,3,3,1629.66,543.22,1629.66,543.22,0.0,0.0,0.03,0.0,2134,711.33,2134.0,711.33,0.0,0.0,1.33,3.0,9,3,2,3,3,2,3,1.33,4,1,0.33,11591.407544302996,12120.908068321973,4040.3026894406576,Occasional Booker,Moderate Budget,Regular Flyer,1254.5533333333333,0.1344503226007563,0.3333333333333333,0.0013445032260075,2.57,3
1265,516827,0,0,las vegas,29,0,0,0,54,50+,9.5,8,196,24.35,6,3,3,0,0,8,4,5,1235.64,308.91,1235.64,308.91,0.0,0.0,0.0,0.03,3711,742.2,3505.5,701.1,205.5,41.1,1.0,5.8,29,5,5,5,4,3,6,1.0,4,3,0.75,13709.735101866112,13939.978315117767,3484.9945787794422,Rare Booker,Moderate Budget,Regular Flyer,790.19,0.0886400231096457,0.0,0.0,3.04375,3
1266,516833,0,1,toronto,29,0,0,0,21,18-25,6.0,8,113,14.05,3,3,3,1,0,6,3,2,1352.01,450.67,1352.01,450.67,0.0,0.0,0.02,0.05,2060,1030.0,1866.0,933.0,194.0,97.0,1.5,4.0,8,2,2,2,3,2,3,1.33,4,1,0.33,13580.799547973971,13578.138787849344,4526.046262616448,Occasional Booker,Moderate Budget,Regular Flyer,1072.67,0.099572557117318,0.3333333333333333,0.0006638170474488,1.75625,1
1267,516841,1,0,fresno,29,1,0,0,21,18-25,11.0,8,111,13.95,1,3,1,3,0,2,1,1,794.63,794.63,675.4355,675.44,119.1945,119.19,0.1,0.04,1329,1329.0,1329.0,1329.0,0.0,0.0,1.0,3.0,3,1,1,1,1,1,1,1.0,1,1,1.0,7927.90661732731,8228.046505153905,8228.046505153905,Frequent Booker,High Budget,Rare Flyer,2004.4355,0.0820894120587333,3.0,0.02462682361762,1.74375,1
1268,516862,0,0,new york,29,0,1,0,69,50+,145.5,8,98,12.02,2,0,0,0,0,2,1,1,1091.79,1091.79,1091.79,1091.79,0.0,0.0,0.0,0.0,2790,2790.0,2790.0,2790.0,0.0,0.0,2.0,9.0,9,1,1,1,1,1,2,1.0,1,0,0.0,13093.468002155409,14986.135951585942,14986.135951585942,Occasional Booker,Luxury Budget,Rare Flyer,1940.895,0.0728533361452962,0.0,0.0,1.5025,0
1269,516933,0,0,new york,29,0,0,0,19,18-25,6.666666666666666,8,103,12.85,3,1,1,0,0,6,3,1,1814.18,604.73,1814.18,604.73,0.0,0.0,0.0,0.02,274,274.0,274.0,274.0,0.0,0.0,1.0,2.0,2,1,1,1,2,3,2,1.0,3,0,0.0,19999.45929718217,19717.7399786805,6572.5799928935,Occasional Booker,Low Budget,Regular Flyer,696.06,0.0920075019734287,0.0,0.0,1.60625,1
1270,516939,0,1,gatineau,29,1,1,1,31,31-40,7.0,8,110,13.72,1,2,1,2,0,2,1,1,104.12,104.12,57.266,57.27,46.854,46.85,0.17,0.05,92,92.0,92.0,92.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,1123.457247210351,1120.5059065187563,1120.5059065187563,Frequent Booker,Low Budget,Rare Flyer,149.266,0.0511072718732173,2.0,0.0173764724368939,1.715,1
1271,516965,0,0,miami,29,1,0,0,38,31-40,7.25,9,162,20.14,4,2,0,2,0,8,4,4,1568.11,392.03,1481.68,370.42,86.43,21.61,0.06,0.0,1198,299.5,1198.0,299.5,0.0,0.0,1.0,1.75,7,4,3,4,4,4,4,1.0,4,0,0.0,18060.69943279259,18926.48666710362,4731.621666775905,Occasional Booker,Low Budget,Regular Flyer,669.92,0.0782860562586783,0.5,0.0023485816877603,2.2377777777777776,3
1272,516967,1,0,fresno,29,1,0,0,27,26-30,0.0,8,55,6.9,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,0.8625,2
1273,516972,0,0,new york,29,1,1,1,44,41-50,10.0,8,121,15.04,2,3,2,1,0,4,2,2,818.05,409.03,746.514,373.26,71.536,35.77,0.03,0.05,1180,590.0,1070.8,535.4,109.2,54.6,1.0,2.5,5,2,2,2,2,2,2,1.0,2,2,1.0,9034.604362129216,8763.435232858006,4381.717616429003,Occasional Booker,Low Budget,Rare Flyer,908.657,0.0851850878295976,0.5,0.0012777763174439,1.88,1
1274,517033,0,1,calgary,29,0,0,0,23,18-25,9.666666666666666,8,143,17.91,3,4,1,4,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,6362,2120.67,6029.8,2009.93,332.2,110.73,1.33,12.33,37,3,3,3,0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,Occasional Booker,High Budget,Rare Flyer,2009.9333333333332,0.0,1.3333333333333333,0.0,2.23875,0
1275,517061,0,0,jacksonville,29,1,1,1,55,50+,8.166666666666666,10,160,20.09,6,2,1,1,0,7,3,6,1378.22,344.56,1361.4725,340.37,16.7475,4.19,0.01,0.01,4308,718.0,4308.0,718.0,0.0,0.0,1.17,3.67,22,6,6,5,4,4,6,1.25,5,4,1.0,12214.551132885808,12359.756065305846,3089.9390163264616,Rare Booker,Moderate Budget,Regular Flyer,944.9120833333332,0.1101536707364062,0.1666666666666666,0.0001835894512273,2.009,3
1276,517064,0,0,dallas,29,1,0,0,19,18-25,8.333333333333332,9,224,27.65,3,3,0,4,0,4,2,3,719.83,359.92,683.191,341.6,36.639,18.32,0.07,0.0,1234,411.33,1234.0,411.33,0.0,0.0,1.0,1.67,5,3,3,3,2,1,3,1.0,2,0,0.0,7804.332995621828,7839.283251914087,3919.6416259570433,Occasional Booker,Low Budget,Rare Flyer,639.0636666666667,0.0871496765770248,1.3333333333333333,0.0081339698138556,3.0722222222222224,1
1277,517076,0,0,charlotte,29,0,0,0,40,31-40,9.0,8,210,26.24,5,4,2,3,0,4,2,5,918.17,459.09,918.17,459.09,0.0,0.0,0.08,0.04,4450,890.0,4380.7,876.14,69.3,13.86,1.2,6.8,34,5,5,4,2,2,5,1.0,2,0,0.0,9894.417039729844,9843.25277628853,4921.626388144265,Rare Booker,Moderate Budget,Rare Flyer,1059.774,0.0932791243776432,0.6,0.0044773979701268,3.28,3
1278,517105,0,0,santa ana,29,0,0,0,49,41-50,9.5,9,162,20.04,4,3,1,2,0,7,3,3,1444.97,361.24,1440.223,360.06,4.747,1.19,0.05,0.03,1016,338.67,1016.0,338.67,0.0,0.0,1.0,2.67,8,3,3,3,4,3,4,1.0,4,1,0.25,15737.468395471153,16214.612228940994,4053.653057235249,Occasional Booker,Low Budget,Regular Flyer,614.05575,0.0888225373302105,0.5,0.0022205634332552,2.226666666666667,3
1279,517119,0,0,columbus,29,1,0,0,47,41-50,8.0,8,126,15.52,4,3,1,2,0,6,3,4,728.64,242.88,671.352,223.78,57.288,19.1,0.02,0.01,2361,590.25,2361.0,590.25,0.0,0.0,1.0,6.0,24,4,4,4,3,3,4,1.0,3,2,0.67,8297.360231703677,8663.52228315922,2887.840761053073,Rare Booker,Low Budget,Regular Flyer,758.088,0.0774918073801255,0.5,0.0007749180738013,1.94,3
1280,517131,0,0,los angeles,29,0,1,0,70,50+,14.5,8,239,132.68,2,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050,525.0,1050.0,525.0,0.0,0.0,1.5,3.5,7,2,2,2,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,Occasional Booker,Low Budget,Rare Flyer,525.0,0.0,0.0,0.0,16.585,2
1281,517142,1,0,philadelphia,29,0,1,0,40,31-40,8.666666666666666,8,74,9.25,3,2,1,1,0,6,3,1,1216.5,405.5,1216.5,405.5,0.0,0.0,0.05,0.02,124,124.0,124.0,124.0,0.0,0.0,1.0,1.0,1,1,1,1,3,2,3,1.0,3,2,0.67,13301.436910032262,12872.360853310229,4290.78695110341,Occasional Booker,Low Budget,Regular Flyer,446.83333333333326,0.09450480870315,0.3333333333333333,0.0015750801450525,1.15625,1
1282,517143,0,0,kansas city,29,0,0,0,27,26-30,14.0,8,69,8.57,2,1,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1740,870.0,1740.0,870.0,0.0,0.0,1.0,5.0,10,2,2,2,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,Occasional Booker,Low Budget,Rare Flyer,870.0,0.0,0.0,0.0,1.07125,2
1283,517150,1,0,columbus,29,0,0,0,39,31-40,8.0,8,141,17.43,6,4,1,3,0,12,6,6,2656.69,442.78,2533.616,422.27,123.074,20.51,0.04,0.01,3556,592.67,3475.0,579.17,81.0,13.5,1.33,3.0,18,6,6,5,5,6,5,1.33,8,1,0.17,27281.846718227163,26842.56241812053,4473.760403020089,Rare Booker,Moderate Budget,Frequent Flyer,1001.436,0.0943880081392542,0.5,0.001887760162785,2.17875,3
1284,517158,1,0,montgomery,29,1,1,1,55,50+,6.333333333333333,8,97,12.05,3,1,1,0,0,6,3,3,755.85,251.95,755.85,251.95,0.0,0.0,0.0,0.03,883,294.33,883.0,294.33,0.0,0.0,1.0,1.33,4,3,2,3,3,3,3,1.0,3,2,0.67,8355.860546061464,8557.565983214929,2852.5219944049763,Occasional Booker,Low Budget,Regular Flyer,546.2833333333333,0.0883253487595126,0.0,0.0,1.50625,1
1285,517205,0,1,calgary,29,0,0,0,50,41-50,7.0,8,115,14.32,2,2,1,2,0,3,1,2,634.53,317.27,634.53,317.27,0.0,0.0,0.04,0.02,1982,991.0,1982.0,991.0,0.0,0.0,1.0,3.5,7,2,2,2,2,2,2,1.0,2,1,0.5,7161.33235379966,6908.515340095735,3454.257670047868,Occasional Booker,Moderate Budget,Rare Flyer,1308.265,0.0918475198741046,1.0,0.0036739007949641,1.79,1
1286,517212,0,0,louisville,29,1,1,1,55,50+,7.0,9,126,15.84,5,1,0,1,0,10,5,4,1067.65,213.53,1067.65,213.53,0.0,0.0,0.01,0.0,2423,605.75,2423.0,605.75,0.0,0.0,1.25,2.75,11,4,4,4,5,5,5,1.2,6,1,0.2,11205.83316109072,11046.307791915118,2209.261558383024,Rare Booker,Low Budget,Frequent Flyer,698.13,0.0966522045295009,0.2,0.000193304409059,1.76,3
1287,517219,0,0,boston,29,0,0,0,24,18-25,0.0,8,80,9.92,0,2,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.24,2
1288,517231,0,1,edmonton,29,0,1,0,49,41-50,4.0,8,84,10.41,2,2,0,5,0,2,1,2,411.88,411.88,411.88,411.88,0.0,0.0,0.06,0.0,3623,1811.5,3623.0,1811.5,0.0,0.0,1.5,8.5,17,2,2,2,1,1,2,1.0,1,1,1.0,4433.156413756845,4412.989239871738,4412.989239871738,Occasional Booker,High Budget,Rare Flyer,2017.44,0.093333560906659,2.5,0.0140000341359988,1.30125,0
1289,517284,0,0,san antonio,29,1,1,1,46,41-50,69.0,9,181,22.37,5,3,2,2,0,8,4,3,5283.36,1320.84,5283.36,1320.84,0.0,0.0,0.05,0.03,2116,705.33,2116.0,705.33,0.0,0.0,1.0,3.67,11,3,3,3,4,3,5,1.5,6,2,0.5,29038.36852251388,31467.074630005987,7866.768657501497,Rare Booker,High Budget,Regular Flyer,1479.872,0.1679012130019216,0.4,0.0033580242600384,2.485555555555556,3
1290,517324,0,0,austin,29,0,1,0,70,50+,8.0,8,164,20.33,1,1,0,2,0,2,1,0,472.44,472.44,472.44,472.44,0.0,0.0,0.05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1.0,1,1,1.0,5096.011398538731,5403.943109291498,5403.943109291498,Frequent Booker,Low Budget,Rare Flyer,472.44,0.0874250506426854,2.0,0.0087425050642685,2.54125,1
1291,517330,1,0,newark,29,0,1,0,72,50+,16.0,8,143,17.52,1,1,0,1,0,2,1,1,467.35,467.35,467.35,467.35,0.0,0.0,0.02,0.0,852,852.0,852.0,852.0,0.0,0.0,1.0,6.0,6,1,1,1,1,1,1,1.0,1,1,1.0,7882.023321700592,7609.184170832192,7609.184170832192,Frequent Booker,Moderate Budget,Rare Flyer,1319.35,0.0614191994184427,1.0,0.0012283839883688,2.19,1
